model	nDCG	MAP	MRR	Precision	Recall	F1	HR
GeneralizedMF_seed=42_e=50_bs=256_lr=0$00014261520040948297_mffactors=128_isedgeweighttrain=True	0.04371041412907548	0.012503313979110522	0.05022179423214765	0.007374251079838374	0.06902306168228338	0.012845672483284287	0.12965027170126794
GeneralizedMF_seed=42_e=50_bs=256_lr=0$007001190631521915_mffactors=256_isedgeweighttrain=True	0.0244868490372748	0.00700820079430954	0.027056798235598787	0.004357670335794901	0.04166905762141328	0.007618613043439246	0.07837536575170684
GeneralizedMF_seed=42_e=50_bs=512_lr=0$0001236117866603655_mffactors=256_isedgeweighttrain=True	0.05259547418568564	0.015150920805373846	0.06165022009706246	0.008509823045840881	0.08025340883032922	0.014860908612135751	0.1466490176954159
EASER_neighborhood=10026_l2_norm=6364$1119058280865	0.08822540520774902	0.02592217086013583	0.10417606785403045	0.014170266127908598	0.13273217686999797	0.024717327625970262	0.23596210115647206
EASER_neighborhood=10026_l2_norm=3519$8743557715707	0.08838797093224303	0.025982333907272497	0.10447434726917615	0.014208582973387208	0.13288554101162323	0.024776612741937622	0.23638010310714783
EASER_neighborhood=10026_l2_norm=1025322$096570095	0.08825251054400898	0.025914852098202032	0.10418017264586446	0.014173749477497562	0.1328134550270738	0.024724237941172157	0.23610143514003065
EASER_neighborhood=10026_l2_norm=5582$409450602484	0.08823149022893537	0.025933124566520787	0.10422490044353575	0.014170266127908598	0.13267025065508303	0.024715497294494942	0.23596210115647206
EASER_neighborhood=10026_l2_norm=735730$1786396656	0.08824565612206406	0.02591087792621674	0.10414391504890491	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=620368$9772137848	0.08824396985062997	0.025911610831908988	0.1041419407175266	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=259858$3824834978	0.08822133181291136	0.025909086181594522	0.10413770752005613	0.014170266127908596	0.13277862153118417	0.024717904578283132	0.23603176814825136
EASER_neighborhood=10026_l2_norm=54984$899991488346	0.08824369033633267	0.025910282147143013	0.1041428063036963	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=20669$050984605827	0.0882446509529641	0.025910210593743432	0.10414731479333703	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=4919648$575609899	0.08823884866988099	0.025915446128602318	0.10417559354252064	0.014166782778319632	0.13276120478323933	0.024712098995634858	0.23596210115647206
EASER_neighborhood=10026_l2_norm=15$930101258108873	0.09419927012287392	0.029056804318373947	0.12024372754160646	0.014469834192559566	0.12936752112735472	0.02494300922810872	0.23721610700849938
EASER_neighborhood=10026_l2_norm=1784992$1617147943	0.08826197938472896	0.02591411673961761	0.10417914155250615	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=1841393$8798034496	0.08826234722361802	0.025914740739677613	0.10418459054517126	0.01418071617667549	0.13285602929982782	0.024735375924183896	0.23624076912358924
EASER_neighborhood=10026_l2_norm=16647$54849240963	0.08824412286506654	0.02591029767748315	0.10414919720952905	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=71668$88255332378	0.08824307287055781	0.025909567832807373	0.10414534602143065	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=35141$71317236514	0.08824078682019537	0.025909325933530358	0.10414303397360407	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=14332$005274332103	0.08824454693823398	0.025910706707169738	0.10415008360967697	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=148929$2743591879	0.0882378056037612	0.02590751452743474	0.10413472845141226	0.014177232827086526	0.13284828852296346	0.024730571304061186	0.23617110213180995
EASER_neighborhood=10026_l2_norm=696$7858293223413	0.08973921278326356	0.02661014474942864	0.10691718250283817	0.014459384143792673	0.13400446349595996	0.025161565223828404	0.2395151177372161
EASER_neighborhood=10026_l2_norm=2988$7076376245245	0.08844944974423594	0.026016527903676222	0.10463175563799883	0.014219033022154106	0.1328252800394623	0.02478930496828337	0.2365891040824857
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0001_l_b=0$0001	0.009278190606421429	0.002613912311948231	0.009826175267548552	0.0020168594120105895	0.0184115546643999	0.0034777314871690195	0.03908318238818448
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0005_l_b=0$001	0.010971096363259138	0.003112712754478693	0.011986542184772816	0.002246760484882263	0.02073502526703753	0.003886231762218919	0.04333286888672147
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0001_l_b=0$0001	0.010344549595000566	0.00296203530628806	0.011832150533504424	0.002079559704611955	0.019067820228468858	0.0035892571140202605	0.0401978542566532
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0005_l_b=0$0001	0.008151127573355016	0.002302751043326722	0.00887279936385352	0.0016650411035251497	0.015541720675725349	0.002887557302581387	0.03253448516093075
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=1e-05	0.009152762788944797	0.0025617975129448825	0.01008499530423172	0.001881008778040964	0.01711590523159065	0.0032483576213128643	0.03615716873345409
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$001_l_b=0$0001	0.010534804146191182	0.0029061799151051354	0.01108113338257275	0.0022328270865264043	0.020473925451122713	0.0038614981809293133	0.0429148669360457
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$5_l_w=0$0005_l_b=0$001	0.012130866578590943	0.0034293242072795166	0.012764459111395987	0.002622962240490456	0.024093395896733847	0.004544833103081327	0.05029956806465097
